country;placename;frequency;start_date;end_date;year;month;week;deaths;expected_deaths;excess_deaths;baseline
Belgium;BEL;weekly;09/21/2015;09/27/2015;2015;9;39;1932;;;
Belgium;BEL;weekly;09/28/2015;10/04/2015;2015;10;40;1973;;;
Belgium;BEL;weekly;10/05/2015;10/11/2015;2015;10;41;2019;;;
Belgium;BEL;weekly;10/12/2015;10/18/2015;2015;10;42;2059;;;
Belgium;BEL;weekly;10/19/2015;10/25/2015;2015;10;43;2038;;;
Belgium;BEL;weekly;10/26/2015;11/01/2015;2015;11;44;2095;;;
Belgium;BEL;weekly;11/02/2015;11/08/2015;2015;11;45;1951;;;
Belgium;BEL;weekly;11/09/2015;11/15/2015;2015;11;46;1934;;;
Belgium;BEL;weekly;11/16/2015;11/22/2015;2015;11;47;2020;;;
Belgium;BEL;weekly;11/23/2015;11/29/2015;2015;11;48;2021;;;
Belgium;BEL;weekly;11/30/2015;12/06/2015;2015;12;49;1992;;;
Belgium;BEL;weekly;12/07/2015;12/13/2015;2015;12;50;2113;;;
Belgium;BEL;weekly;12/14/2015;12/20/2015;2015;12;51;2085;;;
Belgium;BEL;weekly;12/21/2015;12/27/2015;2015;12;52;2031;;;
Belgium;BEL;weekly;01/11/2016;01/17/2016;2016;1;2;2234;;;
Belgium;BEL;weekly;01/18/2016;01/24/2016;2016;1;3;2295;;;
Belgium;BEL;weekly;01/25/2016;01/31/2016;2016;1;4;2263;;;
Belgium;BEL;weekly;02/01/2016;02/07/2016;2016;2;5;2180;;;
Belgium;BEL;weekly;02/08/2016;02/14/2016;2016;2;6;2127;;;
Belgium;BEL;weekly;02/15/2016;02/21/2016;2016;2;7;2121;;;
Belgium;BEL;weekly;02/22/2016;02/28/2016;2016;2;8;2230;;;
Belgium;BEL;weekly;02/29/2016;03/06/2016;2016;3;9;2336;;;
Belgium;BEL;weekly;03/07/2016;03/13/2016;2016;3;10;2264;;;
Belgium;BEL;weekly;03/14/2016;03/20/2016;2016;3;11;2248;;;
Belgium;BEL;weekly;03/21/2016;03/27/2016;2016;3;12;2364;;;
Belgium;BEL;weekly;03/28/2016;04/03/2016;2016;4;13;2273;;;
Belgium;BEL;weekly;04/04/2016;04/10/2016;2016;4;14;2080;;;
Belgium;BEL;weekly;04/11/2016;04/17/2016;2016;4;15;2160;;;
Belgium;BEL;weekly;04/18/2016;04/24/2016;2016;4;16;2049;;;
Belgium;BEL;weekly;04/25/2016;05/01/2016;2016;5;17;1996;;;
Belgium;BEL;weekly;05/02/2016;05/08/2016;2016;5;18;2087;;;
Belgium;BEL;weekly;05/09/2016;05/15/2016;2016;5;19;2065;;;
Belgium;BEL;weekly;05/16/2016;05/22/2016;2016;5;20;1926;;;
Belgium;BEL;weekly;05/23/2016;05/29/2016;2016;5;21;1946;;;
Belgium;BEL;weekly;05/30/2016;06/05/2016;2016;6;22;1885;;;
Belgium;BEL;weekly;06/06/2016;06/12/2016;2016;6;23;1856;;;
Belgium;BEL;weekly;06/13/2016;06/19/2016;2016;6;24;1851;;;
Belgium;BEL;weekly;06/20/2016;06/26/2016;2016;6;25;1920;;;
Belgium;BEL;weekly;06/27/2016;07/03/2016;2016;7;26;1846;;;
Belgium;BEL;weekly;07/04/2016;07/10/2016;2016;7;27;1899;;;
Belgium;BEL;weekly;07/11/2016;07/17/2016;2016;7;28;1933;;;
Belgium;BEL;weekly;07/18/2016;07/24/2016;2016;7;29;2030;;;
Belgium;BEL;weekly;07/25/2016;07/31/2016;2016;7;30;1917;;;
Belgium;BEL;weekly;08/01/2016;08/07/2016;2016;8;31;1801;;;
Belgium;BEL;weekly;08/08/2016;08/14/2016;2016;8;32;1788;;;
Belgium;BEL;weekly;08/15/2016;08/21/2016;2016;8;33;1976;;;
Belgium;BEL;weekly;08/22/2016;08/28/2016;2016;8;34;2120;;;
Belgium;BEL;weekly;08/29/2016;09/04/2016;2016;9;35;1866;;;
Belgium;BEL;weekly;09/05/2016;09/11/2016;2016;9;36;1835;;;
Belgium;BEL;weekly;09/12/2016;09/18/2016;2016;9;37;1938;;;
Belgium;BEL;weekly;09/19/2016;09/25/2016;2016;9;38;1769;;;
Belgium;BEL;weekly;09/26/2016;10/02/2016;2016;10;39;1906;;;
Belgium;BEL;weekly;10/03/2016;10/09/2016;2016;10;40;1904;;;
Belgium;BEL;weekly;10/10/2016;10/16/2016;2016;10;41;2065;;;
Belgium;BEL;weekly;10/17/2016;10/23/2016;2016;10;42;2041;;;
Belgium;BEL;weekly;10/24/2016;10/30/2016;2016;10;43;2025;;;
Belgium;BEL;weekly;10/31/2016;11/06/2016;2016;11;44;2088;;;
Belgium;BEL;weekly;11/07/2016;11/13/2016;2016;11;45;2093;;;
Belgium;BEL;weekly;11/14/2016;11/20/2016;2016;11;46;2177;;;
Belgium;BEL;weekly;11/21/2016;11/27/2016;2016;11;47;2143;;;
Belgium;BEL;weekly;11/28/2016;12/04/2016;2016;12;48;2191;;;
Belgium;BEL;weekly;12/05/2016;12/11/2016;2016;12;49;2221;;;
Belgium;BEL;weekly;12/12/2016;12/18/2016;2016;12;50;2221;;;
Belgium;BEL;weekly;12/19/2016;12/25/2016;2016;12;51;2321;;;
Belgium;BEL;weekly;01/09/2017;01/15/2017;2017;1;2;2735;;;
Belgium;BEL;weekly;01/16/2017;01/22/2017;2017;1;3;2645;;;
Belgium;BEL;weekly;01/23/2017;01/29/2017;2017;1;4;2691;;;
Belgium;BEL;weekly;01/30/2017;02/05/2017;2017;2;5;2950;;;
Belgium;BEL;weekly;02/06/2017;02/12/2017;2017;2;6;2691;;;
Belgium;BEL;weekly;02/13/2017;02/19/2017;2017;2;7;2631;;;
Belgium;BEL;weekly;02/20/2017;02/26/2017;2017;2;8;2389;;;
Belgium;BEL;weekly;02/27/2017;03/05/2017;2017;3;9;2315;;;
Belgium;BEL;weekly;03/06/2017;03/12/2017;2017;3;10;2138;;;
Belgium;BEL;weekly;03/13/2017;03/19/2017;2017;3;11;2036;;;
Belgium;BEL;weekly;03/20/2017;03/26/2017;2017;3;12;2106;;;
Belgium;BEL;weekly;03/27/2017;04/02/2017;2017;4;13;2068;;;
Belgium;BEL;weekly;04/03/2017;04/09/2017;2017;4;14;1969;;;
Belgium;BEL;weekly;04/10/2017;04/16/2017;2017;4;15;1954;;;
Belgium;BEL;weekly;04/17/2017;04/23/2017;2017;4;16;1917;;;
Belgium;BEL;weekly;04/24/2017;04/30/2017;2017;4;17;2079;;;
Belgium;BEL;weekly;05/01/2017;05/07/2017;2017;5;18;2091;;;
Belgium;BEL;weekly;05/08/2017;05/14/2017;2017;5;19;2009;;;
Belgium;BEL;weekly;05/15/2017;05/21/2017;2017;5;20;2110;;;
Belgium;BEL;weekly;05/22/2017;05/28/2017;2017;5;21;2009;;;
Belgium;BEL;weekly;05/29/2017;06/04/2017;2017;6;22;1981;;;
Belgium;BEL;weekly;06/05/2017;06/11/2017;2017;6;23;1815;;;
Belgium;BEL;weekly;06/12/2017;06/18/2017;2017;6;24;1868;;;
Belgium;BEL;weekly;06/19/2017;06/25/2017;2017;6;25;2101;;;
Belgium;BEL;weekly;06/26/2017;07/02/2017;2017;7;26;1821;;;
Belgium;BEL;weekly;07/03/2017;07/09/2017;2017;7;27;1901;;;
Belgium;BEL;weekly;07/10/2017;07/16/2017;2017;7;28;1847;;;
Belgium;BEL;weekly;07/17/2017;07/23/2017;2017;7;29;1827;;;
Belgium;BEL;weekly;07/24/2017;07/30/2017;2017;7;30;1897;;;
Belgium;BEL;weekly;07/31/2017;08/06/2017;2017;8;31;1808;;;
Belgium;BEL;weekly;08/07/2017;08/13/2017;2017;8;32;1826;;;
Belgium;BEL;weekly;08/14/2017;08/20/2017;2017;8;33;1784;;;
Belgium;BEL;weekly;08/21/2017;08/27/2017;2017;8;34;1951;;;
Belgium;BEL;weekly;08/28/2017;09/03/2017;2017;9;35;1924;;;
Belgium;BEL;weekly;09/04/2017;09/10/2017;2017;9;36;1883;;;
Belgium;BEL;weekly;09/11/2017;09/17/2017;2017;9;37;1823;;;
Belgium;BEL;weekly;09/18/2017;09/24/2017;2017;9;38;1908;;;
Belgium;BEL;weekly;09/25/2017;10/01/2017;2017;10;39;1963;;;
Belgium;BEL;weekly;10/02/2017;10/08/2017;2017;10;40;1955;;;
Belgium;BEL;weekly;10/09/2017;10/15/2017;2017;10;41;2059;;;
Belgium;BEL;weekly;10/16/2017;10/22/2017;2017;10;42;2007;;;
Belgium;BEL;weekly;10/23/2017;10/29/2017;2017;10;43;1913;;;
Belgium;BEL;weekly;10/30/2017;11/05/2017;2017;11;44;1892;;;
Belgium;BEL;weekly;11/06/2017;11/12/2017;2017;11;45;1939;;;
Belgium;BEL;weekly;11/13/2017;11/19/2017;2017;11;46;2078;;;
Belgium;BEL;weekly;11/20/2017;11/26/2017;2017;11;47;2114;;;
Belgium;BEL;weekly;11/27/2017;12/03/2017;2017;12;48;2080;;;
Belgium;BEL;weekly;12/04/2017;12/10/2017;2017;12;49;2276;;;
Belgium;BEL;weekly;12/11/2017;12/17/2017;2017;12;50;2325;;;
Belgium;BEL;weekly;12/18/2017;12/24/2017;2017;12;51;2272;;;
Belgium;BEL;weekly;12/25/2017;12/31/2017;2017;12;52;2350;;;
Belgium;BEL;weekly;01/08/2018;01/14/2018;2018;1;2;2317;;;
Belgium;BEL;weekly;01/15/2018;01/21/2018;2018;1;3;2336;;;
Belgium;BEL;weekly;01/22/2018;01/28/2018;2018;1;4;2253;;;
Belgium;BEL;weekly;01/29/2018;02/04/2018;2018;2;5;2355;;;
Belgium;BEL;weekly;02/05/2018;02/11/2018;2018;2;6;2353;;;
Belgium;BEL;weekly;02/12/2018;02/18/2018;2018;2;7;2565;;;
Belgium;BEL;weekly;02/19/2018;02/25/2018;2018;2;8;2628;;;
Belgium;BEL;weekly;02/26/2018;03/04/2018;2018;3;9;3002;;;
Belgium;BEL;weekly;03/05/2018;03/11/2018;2018;3;10;3016;;;
Belgium;BEL;weekly;03/12/2018;03/18/2018;2018;3;11;2724;;;
Belgium;BEL;weekly;03/19/2018;03/25/2018;2018;3;12;2594;;;
Belgium;BEL;weekly;03/26/2018;04/01/2018;2018;4;13;2460;;;
Belgium;BEL;weekly;04/02/2018;04/08/2018;2018;4;14;2203;;;
Belgium;BEL;weekly;04/09/2018;04/15/2018;2018;4;15;2175;;;
Belgium;BEL;weekly;04/16/2018;04/22/2018;2018;4;16;2044;;;
Belgium;BEL;weekly;04/23/2018;04/29/2018;2018;4;17;1953;;;
Belgium;BEL;weekly;04/30/2018;05/06/2018;2018;5;18;1867;;;
Belgium;BEL;weekly;05/07/2018;05/13/2018;2018;5;19;1980;;;
Belgium;BEL;weekly;05/14/2018;05/20/2018;2018;5;20;1860;;;
Belgium;BEL;weekly;05/21/2018;05/27/2018;2018;5;21;1951;;;
Belgium;BEL;weekly;05/28/2018;06/03/2018;2018;6;22;1953;;;
Belgium;BEL;weekly;06/04/2018;06/10/2018;2018;6;23;1811;;;
Belgium;BEL;weekly;06/11/2018;06/17/2018;2018;6;24;1734;;;
Belgium;BEL;weekly;06/18/2018;06/24/2018;2018;6;25;1779;;;
Belgium;BEL;weekly;06/25/2018;07/01/2018;2018;7;26;1950;;;
Belgium;BEL;weekly;07/02/2018;07/08/2018;2018;7;27;2080;;;
Belgium;BEL;weekly;07/09/2018;07/15/2018;2018;7;28;1833;;;
Belgium;BEL;weekly;07/16/2018;07/22/2018;2018;7;29;1988;;;
Belgium;BEL;weekly;07/23/2018;07/29/2018;2018;7;30;2107;;;
Belgium;BEL;weekly;07/30/2018;08/05/2018;2018;8;31;2125;;;
Belgium;BEL;weekly;08/06/2018;08/12/2018;2018;8;32;2000;;;
Belgium;BEL;weekly;08/13/2018;08/19/2018;2018;8;33;1887;;;
Belgium;BEL;weekly;08/20/2018;08/26/2018;2018;8;34;1824;;;
Belgium;BEL;weekly;08/27/2018;09/02/2018;2018;9;35;1825;;;
Belgium;BEL;weekly;09/03/2018;09/09/2018;2018;9;36;1909;;;
Belgium;BEL;weekly;09/10/2018;09/16/2018;2018;9;37;1811;;;
Belgium;BEL;weekly;09/17/2018;09/23/2018;2018;9;38;1970;;;
Belgium;BEL;weekly;09/24/2018;09/30/2018;2018;9;39;1831;;;
Belgium;BEL;weekly;10/01/2018;10/07/2018;2018;10;40;1965;;;
Belgium;BEL;weekly;10/08/2018;10/14/2018;2018;10;41;2006;;;
Belgium;BEL;weekly;10/15/2018;10/21/2018;2018;10;42;1957;;;
Belgium;BEL;weekly;10/22/2018;10/28/2018;2018;10;43;1918;;;
Belgium;BEL;weekly;10/29/2018;11/04/2018;2018;11;44;1907;;;
Belgium;BEL;weekly;11/05/2018;11/11/2018;2018;11;45;2049;;;
Belgium;BEL;weekly;11/12/2018;11/18/2018;2018;11;46;2017;;;
Belgium;BEL;weekly;11/19/2018;11/25/2018;2018;11;47;2060;;;
Belgium;BEL;weekly;11/26/2018;12/02/2018;2018;12;48;2107;;;
Belgium;BEL;weekly;12/03/2018;12/09/2018;2018;12;49;2173;;;
Belgium;BEL;weekly;12/10/2018;12/16/2018;2018;12;50;2233;;;
Belgium;BEL;weekly;12/17/2018;12/23/2018;2018;12;51;2263;;;
Belgium;BEL;weekly;12/24/2018;12/30/2018;2018;12;52;2251;;;
Belgium;BEL;weekly;01/07/2019;01/13/2019;2019;1;2;2347;;;
Belgium;BEL;weekly;01/14/2019;01/20/2019;2019;1;3;2312;;;
Belgium;BEL;weekly;01/21/2019;01/27/2019;2019;1;4;2395;;;
Belgium;BEL;weekly;01/28/2019;02/03/2019;2019;2;5;2421;;;
Belgium;BEL;weekly;02/04/2019;02/10/2019;2019;2;6;2544;;;
Belgium;BEL;weekly;02/11/2019;02/17/2019;2019;2;7;2409;;;
Belgium;BEL;weekly;02/18/2019;02/24/2019;2019;2;8;2418;;;
Belgium;BEL;weekly;02/25/2019;03/03/2019;2019;3;9;2428;;;
Belgium;BEL;weekly;03/04/2019;03/10/2019;2019;3;10;2389;;;
Belgium;BEL;weekly;03/11/2019;03/17/2019;2019;3;11;2335;;;
Belgium;BEL;weekly;03/18/2019;03/24/2019;2019;3;12;2167;;;
Belgium;BEL;weekly;03/25/2019;03/31/2019;2019;3;13;2063;;;
Belgium;BEL;weekly;04/01/2019;04/07/2019;2019;4;14;2183;;;
Belgium;BEL;weekly;04/08/2019;04/14/2019;2019;4;15;1969;;;
Belgium;BEL;weekly;04/15/2019;04/21/2019;2019;4;16;2095;;;
Belgium;BEL;weekly;04/22/2019;04/28/2019;2019;4;17;2046;;;
Belgium;BEL;weekly;04/29/2019;05/05/2019;2019;5;18;2011;;;
Belgium;BEL;weekly;05/06/2019;05/12/2019;2019;5;19;2034;;;
Belgium;BEL;weekly;05/13/2019;05/19/2019;2019;5;20;2034;;;
Belgium;BEL;weekly;05/20/2019;05/26/2019;2019;5;21;1995;;;
Belgium;BEL;weekly;05/27/2019;06/02/2019;2019;6;22;1933;;;
Belgium;BEL;weekly;06/03/2019;06/09/2019;2019;6;23;1966;;;
Belgium;BEL;weekly;06/10/2019;06/16/2019;2019;6;24;1847;;;
Belgium;BEL;weekly;06/17/2019;06/23/2019;2019;6;25;1913;;;
Belgium;BEL;weekly;06/24/2019;06/30/2019;2019;6;26;1980;;;
Belgium;BEL;weekly;07/01/2019;07/07/2019;2019;7;27;1935;;;
Belgium;BEL;weekly;07/08/2019;07/14/2019;2019;7;28;1788;;;
Belgium;BEL;weekly;07/15/2019;07/21/2019;2019;7;29;1882;;;
Belgium;BEL;weekly;07/22/2019;07/28/2019;2019;7;30;2318;;;
Belgium;BEL;weekly;07/29/2019;08/04/2019;2019;8;31;1916;;;
Belgium;BEL;weekly;08/05/2019;08/11/2019;2019;8;32;1766;;;
Belgium;BEL;weekly;08/12/2019;08/18/2019;2019;8;33;1777;;;
Belgium;BEL;weekly;08/19/2019;08/25/2019;2019;8;34;1859;;;
Belgium;BEL;weekly;08/26/2019;09/01/2019;2019;9;35;2006;;;
Belgium;BEL;weekly;09/02/2019;09/08/2019;2019;9;36;1838;;;
Belgium;BEL;weekly;09/09/2019;09/15/2019;2019;9;37;1833;;;
Belgium;BEL;weekly;09/16/2019;09/22/2019;2019;9;38;1923;;;
Belgium;BEL;weekly;09/23/2019;09/29/2019;2019;9;39;1906;;;
Belgium;BEL;weekly;09/30/2019;10/06/2019;2019;10;40;2048;;;
Belgium;BEL;weekly;10/07/2019;10/13/2019;2019;10;41;1951;;;
Belgium;BEL;weekly;10/14/2019;10/20/2019;2019;10;42;1961;;;
Belgium;BEL;weekly;10/21/2019;10/27/2019;2019;10;43;2065;;;
Belgium;BEL;weekly;10/28/2019;11/03/2019;2019;11;44;1935;;;
Belgium;BEL;weekly;11/04/2019;11/10/2019;2019;11;45;2001;;;
Belgium;BEL;weekly;11/11/2019;11/17/2019;2019;11;46;2014;;;
Belgium;BEL;weekly;11/18/2019;11/24/2019;2019;11;47;2187;;;
Belgium;BEL;weekly;11/25/2019;12/01/2019;2019;12;48;2122;;;
Belgium;BEL;weekly;12/02/2019;12/08/2019;2019;12;49;2161;;;
Belgium;BEL;weekly;12/09/2019;12/15/2019;2019;12;50;2213;;;
Belgium;BEL;weekly;12/16/2019;12/22/2019;2019;12;51;2337;;;
Belgium;BEL;weekly;12/23/2019;12/29/2019;2019;12;52;2152;;;
Belgium;BEL;weekly;01/06/2020;01/12/2020;2020;1;2;2381;2386;-5;2016-2019 historical data
Belgium;BEL;weekly;01/13/2020;01/19/2020;2020;1;3;2306;2420;-114;2016-2019 historical data
Belgium;BEL;weekly;01/20/2020;01/26/2020;2020;1;4;2197;2451;-254;2016-2019 historical data
Belgium;BEL;weekly;01/27/2020;02/02/2020;2020;2;5;2355;2475;-120;2016-2019 historical data
Belgium;BEL;weekly;02/03/2020;02/09/2020;2020;2;6;2164;2489;-325;2016-2019 historical data
Belgium;BEL;weekly;02/10/2020;02/16/2020;2020;2;7;2302;2489;-187;2016-2019 historical data
Belgium;BEL;weekly;02/17/2020;02/23/2020;2020;2;8;2293;2473;-180;2016-2019 historical data
Belgium;BEL;weekly;02/24/2020;03/01/2020;2020;3;9;2237;2444;-207;2016-2019 historical data
Belgium;BEL;weekly;03/02/2020;03/08/2020;2020;3;10;2212;2401;-189;2016-2019 historical data
Belgium;BEL;weekly;03/09/2020;03/15/2020;2020;3;11;2225;2349;-124;2016-2019 historical data
Belgium;BEL;weekly;03/16/2020;03/22/2020;2020;3;12;2551;2291;260;2016-2019 historical data
Belgium;BEL;weekly;03/23/2020;03/29/2020;2020;3;13;3186;2232;954;2016-2019 historical data
Belgium;BEL;weekly;03/30/2020;04/05/2020;2020;4;14;4021;2174;1847;2016-2019 historical data
Belgium;BEL;weekly;04/06/2020;04/12/2020;2020;4;15;4284;2120;2164;2016-2019 historical data
Belgium;BEL;weekly;04/13/2020;04/19/2020;2020;4;16;3699;2073;1626;2016-2019 historical data
Belgium;BEL;weekly;04/20/2020;04/26/2020;2020;4;17;3034;2032;1002;2016-2019 historical data
Belgium;BEL;weekly;04/27/2020;05/03/2020;2020;5;18;2414;1998;416;2016-2019 historical data
Belgium;BEL;weekly;05/04/2020;05/10/2020;2020;5;19;2381;1970;411;2016-2019 historical data
Belgium;BEL;weekly;05/11/2020;05/17/2020;2020;5;20;2040;1949;91;2016-2019 historical data
Belgium;BEL;weekly;05/18/2020;05/24/2020;2020;5;21;2072;1933;139;2016-2019 historical data
Belgium;BEL;weekly;05/25/2020;05/31/2020;2020;5;22;1978;1921;57;2016-2019 historical data
Belgium;BEL;weekly;06/01/2020;06/07/2020;2020;6;23;1792;1914;-122;2016-2019 historical data
Belgium;BEL;weekly;06/08/2020;06/14/2020;2020;6;24;1893;1910;-17;2016-2019 historical data
Belgium;BEL;weekly;06/15/2020;06/21/2020;2020;6;25;1814;1908;-94;2016-2019 historical data
Belgium;BEL;weekly;06/22/2020;06/28/2020;2020;6;26;1960;1908;52;2016-2019 historical data
Belgium;BEL;weekly;06/29/2020;07/05/2020;2020;7;27;1764;1907;-143;2016-2019 historical data
Belgium;BEL;weekly;07/06/2020;07/12/2020;2020;7;28;1678;1906;-228;2016-2019 historical data
Belgium;BEL;weekly;07/13/2020;07/19/2020;2020;7;29;1845;1903;-58;2016-2019 historical data
Belgium;BEL;weekly;07/20/2020;07/26/2020;2020;7;30;1801;1898;-97;2016-2019 historical data
Belgium;BEL;weekly;07/27/2020;08/02/2020;2020;8;31;1942;1892;50;2016-2019 historical data
Belgium;BEL;weekly;08/03/2020;08/09/2020;2020;8;32;2031;1884;147;2016-2019 historical data
Belgium;BEL;weekly;08/10/2020;08/16/2020;2020;8;33;2870;1878;992;2016-2019 historical data
Belgium;BEL;weekly;08/17/2020;08/23/2020;2020;8;34;2199;1873;326;2016-2019 historical data
Belgium;BEL;weekly;08/24/2020;08/30/2020;2020;8;35;1866;1871;-5;2016-2019 historical data
Belgium;BEL;weekly;08/31/2020;09/06/2020;2020;9;36;1881;1874;7;2016-2019 historical data
Belgium;BEL;weekly;09/07/2020;09/13/2020;2020;9;37;1810;1882;-72;2016-2019 historical data
Belgium;BEL;weekly;09/14/2020;09/20/2020;2020;9;38;1989;1894;95;2016-2019 historical data
Belgium;BEL;weekly;09/21/2020;09/27/2020;2020;9;39;1899;1910;-11;2016-2019 historical data
Belgium;BEL;weekly;09/28/2020;10/04/2020;2020;10;40;1910;1929;-19;2016-2019 historical data
Belgium;BEL;weekly;10/05/2020;10/11/2020;2020;10;41;2048;1949;99;2016-2019 historical data
Belgium;BEL;weekly;10/12/2020;10/18/2020;2020;10;42;2145;1969;176;2016-2019 historical data
Belgium;BEL;weekly;10/19/2020;10/25/2020;2020;10;43;2615;1989;626;2016-2019 historical data
Belgium;BEL;weekly;10/26/2020;11/01/2020;2020;11;44;3262;2010;1252;2016-2019 historical data
Belgium;BEL;weekly;11/02/2020;11/08/2020;2020;11;45;3664;2031;1633;2016-2019 historical data
Belgium;BEL;weekly;11/09/2020;11/15/2020;2020;11;46;3406;2054;1352;2016-2019 historical data
Belgium;BEL;weekly;11/16/2020;11/22/2020;2020;11;47;3158;2080;1078;2016-2019 historical data
Bolivia;BOL;monthly;;;2016;1;;4538;;;
Bolivia;BOL;monthly;;;2016;2;;4244;;;
Bolivia;BOL;monthly;;;2016;3;;4312;;;
Bolivia;BOL;monthly;;;2016;4;;4134;;;
Bolivia;BOL;monthly;;;2016;5;;4442;;;
Bolivia;BOL;monthly;;;2016;6;;4720;;;
Bolivia;BOL;monthly;;;2016;7;;4377;;;
Bolivia;BOL;monthly;;;2016;8;;4296;;;
Bolivia;BOL;monthly;;;2016;9;;4119;;;
Bolivia;BOL;monthly;;;2016;10;;4210;;;
Bolivia;BOL;monthly;;;2016;11;;4190;;;
Bolivia;BOL;monthly;;;2016;12;;4288;;;
Bolivia;BOL;monthly;;;2017;1;;4181;;;
Bolivia;BOL;monthly;;;2017;2;;3778;;;
Bolivia;BOL;monthly;;;2017;3;;4531;;;
Bolivia;BOL;monthly;;;2017;4;;4271;;;
Bolivia;BOL;monthly;;;2017;5;;4407;;;
Bolivia;BOL;monthly;;;2017;6;;4403;;;
Bolivia;BOL;monthly;;;2017;7;;4403;;;
Bolivia;BOL;monthly;;;2017;8;;4310;;;
Bolivia;BOL;monthly;;;2017;9;;4206;;;
Bolivia;BOL;monthly;;;2017;10;;4276;;;
Bolivia;BOL;monthly;;;2017;11;;4000;;;
Bolivia;BOL;monthly;;;2017;12;;4137;;;
Bolivia;BOL;monthly;;;2018;1;;4292;;;
Bolivia;BOL;monthly;;;2018;2;;4069;;;
Bolivia;BOL;monthly;;;2018;3;;4338;;;
Bolivia;BOL;monthly;;;2018;4;;4054;;;
Bolivia;BOL;monthly;;;2018;5;;4400;;;
Bolivia;BOL;monthly;;;2018;6;;4602;;;
Bolivia;BOL;monthly;;;2018;7;;4755;;;
Bolivia;BOL;monthly;;;2018;8;;4704;;;
Bolivia;BOL;monthly;;;2018;9;;4240;;;
Bolivia;BOL;monthly;;;2018;10;;4365;;;
Bolivia;BOL;monthly;;;2018;11;;4267;;;
Bolivia;BOL;monthly;;;2018;12;;4441;;;
Bolivia;BOL;monthly;;;2019;1;;4586;;;
Bolivia;BOL;monthly;;;2019;2;;3982;;;
Bolivia;BOL;monthly;;;2019;3;;4403;;;
Bolivia;BOL;monthly;;;2019;4;;4250;;;
Bolivia;BOL;monthly;;;2019;5;;4378;;;
Bolivia;BOL;monthly;;;2019;6;;4571;;;
Bolivia;BOL;monthly;;;2019;7;;4868;;;
Bolivia;BOL;monthly;;;2019;8;;4668;;;
Bolivia;BOL;monthly;;;2019;9;;4330;;;
Bolivia;BOL;monthly;;;2019;10;;4465;;;
Bolivia;BOL;monthly;;;2019;11;;3961;;;
Bolivia;BOL;monthly;;;2019;12;;4757;;;
Bolivia;BOL;monthly;;;2020;1;;4805;4593;212;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;2;;4461;4159;302;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;3;;4242;4536;-294;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;5;;3749;4547;-798;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;6;;8830;4714;4116;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;7;;17239;4741;12498;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;8;;12343;4635;7708;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;9;;7327;4364;2963;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;10;;5654;4469;1185;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;11;;4995;4245;750;2016-2019 historical data
Bolivia;BOL;monthly;;;2020;12;;5373;4546;827;2016-2019 historical data
Brazil;BRA;weekly;01/06/2019;01/12/2019;;1;2;20970;;;
Brazil;BRA;weekly;01/13/2019;01/19/2019;;1;3;21986;;;
Brazil;BRA;weekly;01/20/2019;01/26/2019;;1;4;22056;;;
Brazil;BRA;weekly;01/27/2019;02/02/2019;;2;5;21896;;;
Brazil;BRA;weekly;02/03/2019;02/09/2019;;2;6;21558;;;
Brazil;BRA;weekly;02/10/2019;02/16/2019;;2;7;21140;;;
Brazil;BRA;weekly;02/17/2019;02/23/2019;;2;8;21118;;;
Brazil;BRA;weekly;02/24/2019;03/02/2019;;3;9;21932;;;
Brazil;BRA;weekly;03/03/2019;03/09/2019;;3;10;22063;;;
Brazil;BRA;weekly;03/10/2019;03/16/2019;;3;11;22642;;;
Brazil;BRA;weekly;03/17/2019;03/23/2019;;3;12;22340;;;
Brazil;BRA;weekly;03/24/2019;03/30/2019;;3;13;21412;;;
Brazil;BRA;weekly;03/31/2019;04/06/2019;;4;14;21818;;;
Brazil;BRA;weekly;04/07/2019;04/13/2019;;4;15;22414;;;
Brazil;BRA;weekly;04/14/2019;04/20/2019;;4;16;22683;;;
Brazil;BRA;weekly;04/21/2019;04/27/2019;;4;17;23326;;;
Brazil;BRA;weekly;04/28/2019;05/04/2019;;5;18;23154;;;
Brazil;BRA;weekly;05/05/2019;05/11/2019;;5;19;23578;;;
Brazil;BRA;weekly;05/12/2019;05/18/2019;;5;20;23679;;;
Brazil;BRA;weekly;05/19/2019;05/25/2019;;5;21;24407;;;
Brazil;BRA;weekly;05/26/2019;06/01/2019;;6;22;24955;;;
Brazil;BRA;weekly;06/02/2019;06/08/2019;;6;23;25195;;;
Brazil;BRA;weekly;06/09/2019;06/15/2019;;6;24;25466;;;
Brazil;BRA;weekly;06/16/2019;06/22/2019;;6;25;24958;;;
Brazil;BRA;weekly;06/23/2019;06/29/2019;;6;26;24983;;;
Brazil;BRA;weekly;06/30/2019;07/06/2019;;7;27;24801;;;
Brazil;BRA;weekly;07/07/2019;07/13/2019;;7;28;25906;;;
